RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
330,521,2023-03-01 07:10:52.7360051,2006,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2720,2840,DESKTOP-887GK2L,5,S-1-5-19,A rule has been deleted in the Windows Defender Firewall exception list,,,RuleName: WinDefend Outbound for TCP,ModifyingApplication: C:\Program Files\Windows Defender\MsMpEng.exe,,,,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{724E70C1-CD7A-4FF0-87BB-B0C7A344EEF4}""},{""@Name"":""RuleName"",""#text"":""WinDefend Outbound for TCP""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""}]}}"
331,522,2023-03-01 07:10:52.7397954,2004,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2720,2840,DESKTOP-887GK2L,5,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,WinDefend: WinDefend Outbound for TCP,C:\Program Files\Windows Defender\MsMpEng.exe,Direction: Outbound,Action: Allow,Protocol: TCP,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{6DF356C8-C2D2-429D-AD39-2A16BC0F9FF2}""},{""@Name"":""RuleName"",""#text"":""WinDefend Outbound for TCP""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""},{""@Name"":""ServiceName"",""#text"":""WinDefend""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
332,523,2023-03-01 07:18:12.2015058,2010,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,2816,DESKTOP-887GK2L,5,S-1-5-19,,,,,,,,,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""InterfaceGuid"",""#text"":""b06a14a2-cdc9-4027-b73a-629dff723ac0""},{""@Name"":""InterfaceName"",""#text"":""ethernet_32769""},{""@Name"":""OldProfile"",""#text"":""2147483649""},{""@Name"":""NewProfile"",""#text"":""4""}]}}"
333,524,2023-03-01 07:21:00.4160872,2004,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,3440,DESKTOP-887GK2L,5,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,: Microsoft Edge (mDNS-In),C:\Program Files (x86)\Microsoft\EdgeWebView\Application\110.0.1587.57\msedgewebview2.exe,Direction: Inbound,Action: Allow,Protocol: UDP,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{906A415A-9E5E-4454-95E5-693838823F53}""},{""@Name"":""RuleName"",""#text"":""Microsoft Edge (mDNS-In)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\110.0.1587.57\\msedgewebview2.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""17""},{""@Name"":""LocalPorts"",""#text"":""5353""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""Microsoft Edge WebView2 Runtime""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{D67D6FF6-FDC9-448C-9C9E-266DB05F7857}\\EDGEMITMP_A66EF.tmp\\setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
334,525,2023-03-01 07:22:02.6772632,2005,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,3440,DESKTOP-887GK2L,5,S-1-5-19,A rule has been modified in the Windows Defender Firewall exception list,,*: *,: f2a0d262-8498-48a5-882f-b68043f10421,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,Direction: Inbound,Action: Allow,Protocol: UDP,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{6FB12C2B-7584-4736-BCEF-C16AE3AC0421}""},{""@Name"":""RuleName"",""#text"":""f2a0d262-8498-48a5-882f-b68043f10421""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""17""},{""@Name"":""LocalPorts"",""#text"":""5353""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""Microsoft Edge""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{16C30BED-FBE9-43D4-9D55-D8B9ABDF35AA}\\EDGEMITMP_D4588.tmp\\setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
335,526,2023-03-01 07:22:02.6836976,2006,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,8664,DESKTOP-887GK2L,5,S-1-5-19,A rule has been deleted in the Windows Defender Firewall exception list,,,RuleName: f2a0d262-8498-48a5-882f-b68043f10421,ModifyingApplication: C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{16C30BED-FBE9-43D4-9D55-D8B9ABDF35AA}\EDGEMITMP_D4588.tmp\setup.exe,,,,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{6FB12C2B-7584-4736-BCEF-C16AE3AC0421}""},{""@Name"":""RuleName"",""#text"":""f2a0d262-8498-48a5-882f-b68043f10421""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{16C30BED-FBE9-43D4-9D55-D8B9ABDF35AA}\\EDGEMITMP_D4588.tmp\\setup.exe""}]}}"
336,527,2023-03-01 07:22:02.6876738,2004,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,8664,DESKTOP-887GK2L,5,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,: Microsoft Edge (mDNS-In),C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,Direction: Inbound,Action: Allow,Protocol: UDP,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{F1461F68-F7B6-4596-A48F-C1978C7C91CC}""},{""@Name"":""RuleName"",""#text"":""Microsoft Edge (mDNS-In)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""17""},{""@Name"":""LocalPorts"",""#text"":""5353""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""Microsoft Edge""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{16C30BED-FBE9-43D4-9D55-D8B9ABDF35AA}\\EDGEMITMP_D4588.tmp\\setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
337,528,2023-03-01 07:22:02.7992529,2005,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,2820,DESKTOP-887GK2L,5,S-1-5-19,A rule has been modified in the Windows Defender Firewall exception list,,*: *,: 3ad1b610-4512-4efe-b6b8-be40bfedd6cf,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,Direction: Inbound,Action: Allow,Protocol: UDP,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{F1461F68-F7B6-4596-A48F-C1978C7C91CC}""},{""@Name"":""RuleName"",""#text"":""3ad1b610-4512-4efe-b6b8-be40bfedd6cf""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""17""},{""@Name"":""LocalPorts"",""#text"":""5353""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""Microsoft Edge""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{16C30BED-FBE9-43D4-9D55-D8B9ABDF35AA}\\EDGEMITMP_D4588.tmp\\setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
338,529,2023-03-01 07:22:02.8049966,2006,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,8664,DESKTOP-887GK2L,5,S-1-5-19,A rule has been deleted in the Windows Defender Firewall exception list,,,RuleName: 3ad1b610-4512-4efe-b6b8-be40bfedd6cf,ModifyingApplication: C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{16C30BED-FBE9-43D4-9D55-D8B9ABDF35AA}\EDGEMITMP_D4588.tmp\setup.exe,,,,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{F1461F68-F7B6-4596-A48F-C1978C7C91CC}""},{""@Name"":""RuleName"",""#text"":""3ad1b610-4512-4efe-b6b8-be40bfedd6cf""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{16C30BED-FBE9-43D4-9D55-D8B9ABDF35AA}\\EDGEMITMP_D4588.tmp\\setup.exe""}]}}"
339,530,2023-03-01 07:22:02.8085966,2004,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,8664,DESKTOP-887GK2L,5,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,: Microsoft Edge (mDNS-In),C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,Direction: Inbound,Action: Allow,Protocol: UDP,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{E369AA43-3E8B-445F-8E70-89666F1D6A60}""},{""@Name"":""RuleName"",""#text"":""Microsoft Edge (mDNS-In)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""17""},{""@Name"":""LocalPorts"",""#text"":""5353""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""Microsoft Edge""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{16C30BED-FBE9-43D4-9D55-D8B9ABDF35AA}\\EDGEMITMP_D4588.tmp\\setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
340,531,2023-03-01 07:28:41.9274912,2006,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,6432,DESKTOP-887GK2L,5,S-1-5-19,A rule has been deleted in the Windows Defender Firewall exception list,,,RuleName: Inbound service restriction rule for WinDefend,ModifyingApplication: C:\Program Files\Windows Defender\MsMpEng.exe,,,,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""a62bd7ab-b36e-44f3-bd49-9e6e6b33027b""},{""@Name"":""RuleName"",""#text"":""Inbound service restriction rule for WinDefend""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""}]}}"
341,532,2023-03-01 07:28:41.9283535,2006,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,2820,DESKTOP-887GK2L,5,S-1-5-19,A rule has been deleted in the Windows Defender Firewall exception list,,,RuleName: Outbound service restriction rule for WinDefend,ModifyingApplication: C:\Program Files\Windows Defender\MsMpEng.exe,,,,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""59b7fc30-c11c-4e3b-9c84-fe902bc05a93""},{""@Name"":""RuleName"",""#text"":""Outbound service restriction rule for WinDefend""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""}]}}"
342,533,2023-03-01 07:28:41.9384216,2004,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,8244,DESKTOP-887GK2L,5,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,"*: ",WinDefend: Inbound service restriction rule for WinDefend,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2301.6-0\MsMpEng.exe,Direction: Inbound,Action: Block,Protocol: All,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""17c3d15e-c2ce-4049-a97a-db6ae5b57251""},{""@Name"":""RuleName"",""#text"":""Inbound service restriction rule for WinDefend""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.2301.6-0\\MsMpEng.exe""},{""@Name"":""ServiceName"",""#text"":""WinDefend""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""256""},{""@Name"":""LocalPorts""},{""@Name"":""RemotePorts""},{""@Name"":""Action"",""#text"":""2""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
343,534,2023-03-01 07:28:41.9397343,2004,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,8244,DESKTOP-887GK2L,5,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,"*: ",WinDefend: Outbound service restriction rule for WinDefend,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2301.6-0\MsMpEng.exe,Direction: Outbound,Action: Block,Protocol: All,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""0c998f73-61c1-45a6-b6b6-adcd24d397fd""},{""@Name"":""RuleName"",""#text"":""Outbound service restriction rule for WinDefend""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.2301.6-0\\MsMpEng.exe""},{""@Name"":""ServiceName"",""#text"":""WinDefend""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""256""},{""@Name"":""LocalPorts""},{""@Name"":""RemotePorts""},{""@Name"":""Action"",""#text"":""2""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
344,535,2023-03-01 07:28:41.9406654,2006,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,8244,DESKTOP-887GK2L,5,S-1-5-19,A rule has been deleted in the Windows Defender Firewall exception list,,,RuleName: WinDefend Outbound for TCP,ModifyingApplication: C:\Program Files\Windows Defender\MsMpEng.exe,,,,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{6DF356C8-C2D2-429D-AD39-2A16BC0F9FF2}""},{""@Name"":""RuleName"",""#text"":""WinDefend Outbound for TCP""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""}]}}"
345,536,2023-03-01 07:28:41.9438850,2004,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,5456,DESKTOP-887GK2L,5,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,WinDefend: WinDefend Outbound for TCP,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2301.6-0\MsMpEng.exe,Direction: Outbound,Action: Allow,Protocol: TCP,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{23934DFC-33BE-4D21-86C3-5158D7041392}""},{""@Name"":""RuleName"",""#text"":""WinDefend Outbound for TCP""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\ProgramData\\Microsoft\\Windows Defender\\platform\\4.18.2301.6-0\\MsMpEng.exe""},{""@Name"":""ServiceName"",""#text"":""WinDefend""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext""},{""@Name"":""Flags"",""#text"":""1""},{""@Name"":""Active"",""#text"":""1""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Program Files\\Windows Defender\\MsMpEng.exe""},{""@Name"":""SchemaVersion"",""#text"":""542""},{""@Name"":""RuleStatus"",""#text"":""65536""},{""@Name"":""LocalOnlyMapped"",""#text"":""0""}]}}"
346,537,2023-03-01 08:23:37.3967838,2006,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,2700,1284,DESKTOP-887GK2L,5,S-1-5-19,A rule has been deleted in the Windows Defender Firewall exception list,,,RuleName: Xbox Game Bar Plugin,ModifyingApplication: C:\Windows\System32\svchost.exe,,,,,,False,C:\Users\turan\Desktop\defense-work-evtx-files\Windows Firewall-Firewall.evtx,0x8000020000000000,0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""{4FAC45F2-8BA0-4466-A4DB-8A11C26D8B2A}""},{""@Name"":""RuleName"",""#text"":""Xbox Game Bar Plugin""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\svchost.exe""}]}}"
